location_id,local_date,weekday,week,month,year,location_area,location_avg_user_activity,location_avg_visit_duration,location_weighted_coordinates,location_clustered_weighted_visits,location_clustered_weighted_users,radius_avg_user_activity,radius_users,radius_visits,postal_code_area,postal_code_population,postal_code_users,postal_code_visits,city_area,city_population,city_users,city_visits,region_visits,state_users,state_visits,country_users,country_visits,visits
LOC_3,01/09/2021,4,35,9,2021,45783.95877,1.586956522,0.874595485,48,49,49,2.329351536,586,2331,10402616.06,32468,2020,12645,73156539.35,2607,9189,88308,87512,595059,7020445,2548687,30878595,11226
LOC_4,01/09/2021,4,35,9,2021,13908.06194,1.581395349,1.676296222,44,45,45,2.357677903,534,3594,6436573.692,18701,1149,7889,1947728228,1781570,58058,680212,664247,57207,664247,2548687,30878595,20891
LOC_5,01/09/2021,4,35,9,2021,5325.082761,1.319148936,1.210517767,51,51,51,2.144546649,761,4286,1792559.365,32718,1022,6565,2394785746,3443746,102405,1433778,1433778,102405,1433778,2548687,30878595,11345
LOC_1,02/09/2021,5,35,9,2021,9400.102576,1.222222222,0,17,9,9,2.53046595,279,2096,11306634.8,24234,958,7725,185467436.7,96364,3795,37118,125959,597270,7185974,2555123,31669779,12875
LOC_2,02/09/2021,5,35,9,2021,30392.11586,1.785714286,1.789142038,93,92,92,2.755980861,418,2634,2303913.86,18908,749,6435,760355511.7,503235,22824,255486,255486,144002,1594695,2555123,31669779,16151
LOC_3,02/09/2021,5,35,9,2021,45783.95877,1.535714286,0.652409086,54,56,56,2.336700337,594,2643,10402616.06,32468,2095,13796,73156539.35,2607,9850,91489,90542,597270,7185974,2555123,31669779,12275
LOC_4,02/09/2021,5,35,9,2021,13908.06194,1.745454545,3.032216034,56,57,57,2.274952919,531,4027,6436573.692,18701,1113,8274,1947728228,1781570,59990,680904,665261,59112,665261,2555123,31669779,23370
LOC_5,02/09/2021,5,35,9,2021,5325.082761,1.314285714,1.34491878,33,40,40,2.289548023,708,4565,1792559.365,32718,989,6892,2394785746,3443746,109244,1470016,1470016,109244,1470016,2555123,31669779,9992
LOC_1,03/09/2021,6,35,9,2021,9400.102576,1.3,0.018939318,21,21,21,2.721682848,309,2472,11306634.8,24234,992,8757,185467436.7,96364,3867,39795,132920,588006,7678905,2534286,33621310,13043
LOC_2,03/09/2021,6,35,9,2021,30392.11586,1.813186813,1.616790545,101,100,100,2.75,408,2700,2303913.86,18908,743,6426,760355511.7,503235,27401,274775,274775,148685,1691121,2534286,33621310,16826
LOC_3,03/09/2021,6,35,9,2021,45783.95877,1.46875,0.529925911,67,67,67,2.26073132,629,2649,10402616.06,32468,2219,15376,73156539.35,2607,10131,99774,98908,588006,7678905,2534286,33621310,12202
LOC_4,03/09/2021,6,35,9,2021,13908.06194,1.422535211,0.969727806,76,76,76,2.493079585,578,4903,6436573.692,18701,989,9209,1947728228,1781570,67105,733600,715545,66251,715545,2534286,33621310,26296
LOC_5,03/09/2021,6,35,9,2021,5325.082761,1.258064516,2.024885616,31,31,31,2.113103448,725,4124,1792559.365,32718,1026,6630,2394785746,3443746,116635,1550080,1550080,116635,1550080,2534286,33621310,9190
LOC_1,04/09/2021,7,35,9,2021,9400.102576,1.464285714,1.11607131,30,31,31,2.615120275,291,2364,11306634.8,24234,950,7600,185467436.7,96364,3861,33342,113759,558287,6641748,2399298,29723123,13738
LOC_2,04/09/2021,7,35,9,2021,30392.11586,1.85,1.890622302,93,91,91,3.215083799,358,2605,2303913.86,18908,683,5588,760355511.7,503235,22455,231198,231198,138957,1532898,2399298,29723123,16399
LOC_3,04/09/2021,7,35,9,2021,45783.95877,1.515151515,1.67239819,66,68,68,2.324921136,634,2533,10402616.06,32468,1980,13887,73156539.35,2607,9794,87131,86299,558287,6641748,2399298,29723123,14495
LOC_4,04/09/2021,7,35,9,2021,13908.06194,1.298507463,1.863111267,71,71,71,2.8125,512,5371,6436573.692,18701,824,9171,1947728228,1781570,55209,596701,581862,54368,581862,2399298,29723123,31605
LOC_5,04/09/2021,7,35,9,2021,5325.082761,1.692307692,0.583508842,27,26,26,2.122895623,594,3053,1792559.365,32718,868,5700,2394785746,3443746,98504,1239999,1239999,98504,1239999,2399298,29723123,9243
LOC_1,05/09/2021,1,35,9,2021,9400.102576,1.2,0,6,6,6,2.938967136,213,1882,11306634.8,24234,873,6171,185467436.7,96364,3690,30209,105141,559752,6087710,2455928,27640107,2007
LOC_2,05/09/2021,1,35,9,2021,30392.11586,1.666666667,8.03958375,3,3,3,3.320610687,262,1605,2303913.86,18908,580,4486,760355511.7,503235,21383,193901,193901,143483,1407402,2455928,27640107,0
LOC_4,05/09/2021,1,35,9,2021,13908.06194,1.393442623,0.150490118,62,63,63,2.658590308,454,4048,6436573.692,18701,797,7414,1947728228,1781570,54747,550301,535876,53836,535876,2455928,27640107,14007
LOC_5,05/09/2021,1,35,9,2021,5325.082761,1.25,9.786666,4,4,4,2.282110092,436,2167,1792559.365,32718,722,4863,2394785746,3443746,100572,1081824,1081824,100572,1081824,2455928,27640107,0
LOC_1,06/09/2021,2,36,9,2021,9400.102576,1,0.560145217,15,15,15,2.660958904,292,2556,11306634.8,24234,952,8599,185467436.7,96364,3611,36632,118931,565962,6945359,2469925,30867450,12965
LOC_2,06/09/2021,2,36,9,2021,30392.11586,1.909090909,2.450568125,72,72,72,2.8825,400,2863,2303913.86,18908,730,7048,760355511.7,503235,26254,271962,271962,142109,1619077,2469925,30867450,16756
LOC_3,06/09/2021,2,36,9,2021,45783.95877,1.55,1.022528759,40,43,43,2.375827815,604,2575,10402616.06,32468,2001,14250,73156539.35,2607,8836,88926,88206,565962,6945359,2469925,30867450,11852
LOC_4,06/09/2021,2,36,9,2021,13908.06194,1.692307692,2.169678675,58,57,57,2.469306931,505,3908,6436573.692,18701,870,7739,1947728228,1781570,58924,656637,640256,58133,640256,2469925,30867450,21731
LOC_5,06/09/2021,2,36,9,2021,5325.082761,1.24,2.062153125,26,27,27,2.136690647,695,3848,1792559.365,32718,1014,6785,2394785746,3443746,105076,1425053,1425053,105076,1425053,2469925,30867450,9350
LOC_1,07/09/2021,3,36,9,2021,9400.102576,1.2,0.831111333,10,10,10,2.695945946,296,2342,11306634.8,24234,987,8335,185467436.7,96364,3724,38492,120843,570982,6987416,2492384,30971013,11706
LOC_2,07/09/2021,3,36,9,2021,30392.11586,2.057692308,3.546102492,61,61,61,2.977839335,361,2544,2303913.86,18908,713,6720,760355511.7,503235,25128,263689,263689,140063,1583595,2492384,30971013,14830
LOC_3,07/09/2021,3,36,9,2021,45783.95877,1.574468085,1.28512976,48,48,48,2.286926995,589,2378,10402616.06,32468,2003,13292,73156539.35,2607,9311,90619,89632,570982,6987416,2492384,30971013,10136
LOC_4,07/09/2021,3,36,9,2021,13908.06194,1.566037736,2.803968367,58,58,58,2.390781563,499,3850,6436573.692,18701,851,7400,1947728228,1781570,56875,676681,661364,56012,661364,2492384,30971013,20721
LOC_5,07/09/2021,3,36,9,2021,5325.082761,1.142857143,1.429718916,34,36,36,2.207518797,665,4242,1792559.365,32718,956,6603,2394785746,3443746,107852,1415162,1415162,107852,1415162,2492384,30971013,11210
LOC_1,08/09/2021,4,36,9,2021,9400.102576,1.153846154,0.035897692,13,13,13,2.625429553,291,2083,11306634.8,24234,978,7868,185467436.7,96364,3957,37742,127184,589442,7267375,2571883,32322773,11376
LOC_2,08/09/2021,4,36,9,2021,30392.11586,2.042857143,3.777117822,79,79,79,2.825471698,424,2771,2303913.86,18908,738,6623,760355511.7,503235,24189,272440,272440,141088,1635273,2571883,32322773,14009
LOC_3,08/09/2021,4,36,9,2021,45783.95877,1.711111111,1.195871514,45,48,48,2.301038062,578,2475,10402616.06,32468,2026,13361,73156539.35,2607,9983,93177,91945,589442,7267375,2571883,32322773,9469
LOC_4,08/09/2021,4,36,9,2021,13908.06194,1.578947368,8.277777708,43,43,43,2.404805915,541,3886,6436573.692,18701,852,7328,1947728228,1781570,59966,680910,665550,59094,665550,2571883,32322773,19208
LOC_5,08/09/2021,4,36,9,2021,5325.082761,1.462962963,2.461148919,59,59,59,2.208917197,785,4826,1792559.365,32718,1069,7068,2394785746,3443746,107017,1452775,1452775,107017,1452775,2571883,32322773,10080
LOC_1,09/09/2021,5,36,9,2021,9400.102576,1.208333333,0.987106981,25,25,25,2.538461538,325,2531,11306634.8,24234,1028,8223,185467436.7,96364,4114,38650,125155,630612,7395405,2689264,32685530,11607
LOC_2,09/09/2021,5,36,9,2021,30392.11586,2.018518519,2.434282278,63,63,63,2.826315789,380,2626,2303913.86,18908,731,6633,760355511.7,503235,22547,263207,263207,145352,1643411,2689264,32685530,14002
LOC_3,09/09/2021,5,36,9,2021,45783.95877,1.538461538,1.142979194,78,83,83,2.255250404,619,2783,10402616.06,32468,2139,14138,73156539.35,2607,10476,95562,94678,630612,7395405,2689264,32685530,11860
LOC_4,09/09/2021,5,36,9,2021,13908.06194,1.545454545,3.694748973,53,56,56,2.303262956,521,3970,6436573.692,18701,857,7276,1947728228,1781570,67277,717648,701060,66385,701060,2689264,32685530,20801
LOC_5,09/09/2021,5,36,9,2021,5325.082761,1.311111111,2.040740707,44,47,47,2.128947368,760,4442,1792559.365,32718,1022,6649,2394785746,3443746,115181,1491318,1491318,115181,1491318,2689264,32685530,10517
LOC_1,10/09/2021,6,36,9,2021,9400.102576,1.304347826,0.109803882,24,24,24,2.457894737,380,2815,11306634.8,24234,1037,9161,185467436.7,96364,4266,41668,133362,634447,7721950,2759431,34951612,12161
LOC_2,10/09/2021,6,36,9,2021,30392.11586,1.666666667,2.400069542,71,72,72,2.753393665,442,2717,2303913.86,18908,765,6773,760355511.7,503235,24106,273561,273561,151548,1767787,2759431,34951612,14565
LOC_3,10/09/2021,6,36,9,2021,45783.95877,1.564705882,2.202615693,87,88,88,2.301794454,613,2806,10402616.06,32468,2128,14555,73156539.35,2607,10371,99463,98578,634447,7721950,2759431,34951612,12475
LOC_4,10/09/2021,6,36,9,2021,13908.06194,1.491803279,3.155272092,62,62,62,2.256666667,600,4352,6436573.692,18701,1229,8267,1947728228,1781570,74076,749989,733212,73007,733212,2759431,34951612,23167
LOC_5,10/09/2021,6,36,9,2021,5325.082761,1.130434783,0.905272041,45,46,46,2.19875,800,5052,1792559.365,32718,1122,7370,2394785746,3443746,139494,1619933,1619933,139494,1619933,2759431,34951612,10521
LOC_1,11/09/2021,7,36,9,2021,9400.102576,1.428571429,0.060984773,15,15,15,2.5,252,1567,11306634.8,24234,841,5788,185467436.7,96364,3819,31086,109486,573495,6470143,2550934,29714905,13049
LOC_2,11/09/2021,7,36,9,2021,30392.11586,1.810126582,1.354629667,82,82,82,2.987277354,393,3012,2303913.86,18908,739,6274,760355511.7,503235,20091,237514,237514,141785,1529325,2550934,29714905,15450
LOC_3,11/09/2021,7,36,9,2021,45783.95877,1.512820513,0.363296681,76,79,79,2.237676056,568,2465,10402616.06,32468,1941,12596,73156539.35,2607,9582,86300,85598,573495,6470143,2550934,29714905,13725
LOC_4,11/09/2021,7,36,9,2021,13908.06194,1.213114754,0.701504514,63,63,63,2.372197309,446,3467,6436573.692,18701,1040,7347,1947728228,1781570,59086,595264,581929,58166,581929,2550934,29714905,27133
LOC_5,11/09/2021,7,36,9,2021,5325.082761,1.322580645,1.52355087,31,32,32,2.083202512,637,3391,1792559.365,32718,904,6180,2394785746,3443746,113400,1266008,1266008,113400,1266008,2550934,29714905,9928
LOC_1,12/09/2021,1,36,9,2021,9400.102576,1,0,1,1,1,2.691099476,191,1199,11306634.8,24234,786,5181,185467436.7,96364,3671,28166,98609,557202,5747161,2474104,26671481,1918
LOC_2,12/09/2021,1,36,9,2021,30392.11586,1.666666667,1.783333333,4,4,4,3.217081851,281,1791,2303913.86,18908,586,4363,760355511.7,503235,18757,181439,181439,136709,1338897,2474104,26671481,0
LOC_4,12/09/2021,1,36,9,2021,13908.06194,1,0,3,3,3,2.097058824,340,1964,6436573.692,18701,921,5993,1947728228,1781570,58632,514998,502630,57726,502630,2474104,26671481,0
LOC_5,12/09/2021,1,36,9,2021,5325.082761,1.375,4.9113332,8,8,8,2.208984375,512,2772,1792559.365,32718,731,4907,2394785746,3443746,102715,1078810,1078810,102715,1078810,2474104,26671481,0
LOC_1,13/09/2021,2,37,9,2021,9400.102576,1.111111111,0.642307692,9,9,9,2.585964912,285,2295,11306634.8,24234,929,8620,185467436.7,96364,3892,39078,122061,560944,6999359,2466343,31740856,12137
LOC_2,13/09/2021,2,37,9,2021,30392.11586,1.925373134,2.626885213,76,75,75,2.928571429,406,2774,2303913.86,18908,734,6626,760355511.7,503235,19984,252818,252818,133996,1596573,2466343,31740856,15502
LOC_3,13/09/2021,2,37,9,2021,45783.95877,1.681818182,1.534992489,65,68,68,2.491554054,592,2584,10402616.06,32468,1948,14065,73156539.35,2607,9287,92235,91487,560944,6999359,2466343,31740856,56288
LOC_4,13/09/2021,2,37,9,2021,13908.06194,1.594202899,2.584328308,76,76,76,2.234082397,534,3930,6436573.692,18701,1114,8434,1947728228,1781570,57770,657344,640349,56967,640349,2466343,31740856,22107
LOC_5,13/09/2021,2,37,9,2021,5325.082761,1.272727273,2.100280084,56,56,56,2.201511335,794,4476,1792559.365,32718,1076,6903,2394785746,3443746,108783,1443226,1443226,108783,1443226,2466343,31740856,10599
LOC_1,14/09/2021,3,37,9,2021,9400.102576,1.111111111,0.029844884,18,18,18,2.437106918,318,2018,11306634.8,24234,1029,7826,185467436.7,96364,3977,35563,113178,599030,6568392,2602447,29777687,12936
LOC_2,14/09/2021,3,37,9,2021,30392.11586,1.846153846,3.305907057,56,57,57,2.857894737,380,2564,2303913.86,18908,738,5676,760355511.7,503235,23781,234243,234243,140985,1493086,2602447,29777687,14338
LOC_3,14/09/2021,3,37,9,2021,45783.95877,1.754098361,2.61130696,56,62,62,2.354037267,644,2384,10402616.06,32468,1988,13363,73156539.35,2607,9653,84611,83847,599030,6568392,2602447,29777687,10069
LOC_4,14/09/2021,3,37,9,2021,13908.06194,1.509803922,2.568597683,54,55,55,2.222419929,562,3345,6436573.692,18701,907,6568,1947728228,1781570,62386,619545,605257,61552,605257,2602447,29777687,20102
LOC_5,14/09/2021,3,37,9,2021,5325.082761,1.29787234,1.429207822,49,51,51,2.140921409,738,3858,1792559.365,32718,1044,6455,2394785746,3443746,103033,1299296,1299296,103033,1299296,2602447,29777687,10782
LOC_1,15/09/2021,4,37,9,2021,9400.102576,1.444444444,4.552898696,9,9,9,2.576388889,288,2156,11306634.8,24234,1005,8051,185467436.7,96364,3779,36652,118033,576099,7062424,2549281,32047908,11085
LOC_2,15/09/2021,4,37,9,2021,30392.11586,2.05,1.342395105,90,88,88,2.824940048,417,2772,2303913.86,18908,765,7038,760355511.7,503235,22887,262523,262523,139522,1608735,2549281,32047908,14409
LOC_3,15/09/2021,4,37,9,2021,45783.95877,1.534482759,1.1050077,55,60,60,2.448333333,600,2494,10402616.06,32468,1980,13676,73156539.35,2607,9701,90885,90146,576099,7062424,2549281,32047908,9248
LOC_4,15/09/2021,4,37,9,2021,13908.06194,1.625,5.213286713,62,62,62,2.304597701,522,3752,6436573.692,18701,872,7259,1947728228,1781570,61423,674759,659327,60601,659327,2549281,32047908,19992
LOC_5,15/09/2021,4,37,9,2021,5325.082761,1.301886792,3.612962906,54,54,54,2.172015404,779,4237,1792559.365,32718,1077,7208,2394785746,3443746,100587,1433341,1433341,100587,1433341,2549281,32047908,10581
LOC_1,16/09/2021,5,37,9,2021,9400.102576,1.75,1.179966364,17,17,17,2.598639456,294,2799,11306634.8,24234,968,8516,185467436.7,96364,3512,36299,117025,538226,6934062,2371951,31310874,12144
LOC_2,16/09/2021,5,37,9,2021,30392.11586,1.835443038,2.025226386,80,81,81,2.921409214,369,2561,2303913.86,18908,694,6681,760355511.7,503235,23580,264771,264771,135581,1569800,2371951,31310874,14883
LOC_3,16/09/2021,5,37,9,2021,45783.95877,1.918918919,1.405569897,79,79,79,2.358730159,630,2892,10402616.06,32468,1852,13770,73156539.35,2607,8839,89224,88583,538226,6934062,2371951,31310874,12092
LOC_4,16/09/2021,5,37,9,2021,13908.06194,1.6,4.445194233,55,56,56,2.216475096,522,3723,6436573.692,18701,822,6961,1947728228,1781570,61069,665769,651334,60285,651334,2371951,31310874,22945
LOC_5,16/09/2021,5,37,9,2021,5325.082761,1.289473684,1.350687216,41,41,41,2.087365591,744,3928,1792559.365,32718,996,6914,2394785746,3443746,94753,1403820,1403820,94753,1403820,2371951,31310874,10793
LOC_1,17/09/2021,6,37,9,2021,9400.102576,1.052631579,0.004300968,20,19,19,2.561837456,283,2183,11306634.8,24234,854,7251,185467436.7,96364,4060,37701,123377,545432,7196509,2412077,32673147,12185
LOC_2,17/09/2021,6,37,9,2021,30392.11586,1.966101695,1.892069839,66,66,66,2.774611399,386,2722,2303913.86,18908,722,6837,760355511.7,503235,26420,274563,274563,143943,1652788,2412077,32673147,15329
LOC_3,17/09/2021,6,37,9,2021,45783.95877,1.456140351,1.570545094,59,60,60,2.375634518,591,2608,10402616.06,32468,1938,14095,73156539.35,2607,9001,92522,91776,545432,7196509,2412077,32673147,12335
LOC_4,17/09/2021,6,37,9,2021,13908.06194,1.25,3.77127374,64,64,64,2.209923664,524,4165,6436573.692,18701,886,7845,1947728228,1781570,67002,705397,688678,66175,688678,2412077,32673147,24670
LOC_5,17/09/2021,6,37,9,2021,5325.082761,1.302325581,1.01957932,42,43,43,2.081043956,728,4068,1792559.365,32718,1038,6659,2394785746,3443746,105987,1443748,1443748,105987,1443748,2412077,32673147,10923
LOC_1,18/09/2021,7,37,9,2021,9400.102576,1.133333333,0.662179615,17,16,16,2.565400844,237,1544,11306634.8,24234,797,6154,185467436.7,96364,3976,32683,113097,535550,6592627,2406763,29853724,12959
LOC_2,18/09/2021,7,37,9,2021,30392.11586,1.766233766,0.925438596,80,81,81,2.894285714,350,2387,2303913.86,18908,655,5480,760355511.7,503235,23307,231010,231010,141475,1464502,2406763,29853724,16291
LOC_3,18/09/2021,7,37,9,2021,45783.95877,1.642857143,0.98999003,70,73,73,2.254575707,601,2325,10402616.06,32468,2011,14172,73156539.35,2607,9110,92874,92363,535550,6592627,2406763,29853724,12996
LOC_4,18/09/2021,7,37,9,2021,13908.06194,1.364864865,0.770744734,74,75,75,2.257425743,505,3701,6436573.692,18701,879,6922,1947728228,1781570,55446,586826,572772,54593,572772,2406763,29853724,28547
LOC_5,18/09/2021,7,37,9,2021,5325.082761,1.428571429,1.799489592,34,35,35,2.124203822,628,3248,1792559.365,32718,938,6162,2394785746,3443746,97344,1221278,1221278,97344,1221278,2406763,29853724,10854
LOC_1,19/09/2021,1,37,9,2021,9400.102576,1,0,4,4,4,2.670588235,170,1159,11306634.8,24234,781,5298,185467436.7,96364,4011,29014,99826,551946,5643521,2463073,25727539,1291
LOC_2,19/09/2021,1,37,9,2021,30392.11586,1.75,1.689166,4,4,4,3.149635036,274,1831,2303913.86,18908,599,4635,760355511.7,503235,22473,185145,185145,140939,1272632,2463073,25727539,0
LOC_4,19/09/2021,1,37,9,2021,13908.06194,1,0,4,4,4,2.184615385,325,1766,6436573.692,18701,678,4337,1947728228,1781570,52766,482079,470450,51793,470450,2463073,25727539,0
LOC_5,19/09/2021,1,37,9,2021,5325.082761,1.454545455,3.401851667,12,12,12,2.290909091,495,2479,1792559.365,32718,757,5348,2394785746,3443746,95195,990498,990498,95195,990498,2463073,25727539,0
LOC_1,20/09/2021,2,38,9,2021,9400.102576,1.222222222,0.225926111,9,9,9,2.523333333,300,2147,11306634.8,24234,892,7960,185467436.7,96364,4196,37307,124157,558831,6932557,2485088,31338716,11694
LOC_2,20/09/2021,2,38,9,2021,30392.11586,1.880597015,4.461904762,71,71,71,2.884816754,382,2587,2303913.86,18908,738,6727,760355511.7,503235,23217,263325,263325,141088,1603660,2485088,31338716,14617
LOC_3,20/09/2021,2,38,9,2021,45783.95877,1.5,2.724462312,59,65,65,2.45049505,606,2854,10402616.06,32468,2024,14038,73156539.35,2607,8962,90314,89682,558831,6932557,2485088,31338716,12612
LOC_4,20/09/2021,2,38,9,2021,13908.06194,1.840909091,1.604054189,50,50,50,2.135779817,545,3532,6436573.692,18701,882,7157,1947728228,1781570,53492,652703,637746,52670,637746,2485088,31338716,22246
LOC_5,20/09/2021,2,38,9,2021,5325.082761,1.245614035,1.5056375,59,60,60,2.170700637,785,4442,1792559.365,32718,1049,7533,2394785746,3443746,102704,1402769,1402769,102704,1402769,2485088,31338716,11345
LOC_1,21/09/2021,3,38,9,2021,9400.102576,1.363636364,0.001041875,11,11,11,2.578571429,280,2295,11306634.8,24234,911,8360,185467436.7,96364,3825,37692,120004,573879,7015849,2559658,31874684,10929
LOC_2,21/09/2021,3,38,9,2021,30392.11586,1.9375,3.669213021,71,72,72,3.115492958,355,2502,2303913.86,18908,691,6404,760355511.7,503235,21336,260644,260644,142195,1595920,2559658,31874684,13759
LOC_3,21/09/2021,3,38,9,2021,45783.95877,1.71641791,2.499191818,69,73,73,1.88,2775,6688,10402616.06,32468,4157,16950,73156539.35,2607,11417,92371,91586,573879,7015849,2559658,31874684,11104
LOC_4,21/09/2021,3,38,9,2021,13908.06194,1.666666667,1.866666685,61,60,60,2.296078431,510,3888,6436573.692,18701,868,7655,1947728228,1781570,61514,680901,665950,60664,665950,2559658,31874684,21808
LOC_5,21/09/2021,3,38,9,2021,5325.082761,1.25,1.095555467,36,36,36,2.196891192,772,4781,1792559.365,32718,1070,7556,2394785746,3443746,103681,1429509,1429509,103681,1429509,2559658,31874684,11121
LOC_1,22/09/2021,4,38,9,2021,9400.102576,1.25,0,9,9,9,2.446043165,278,1678,11306634.8,24234,886,7045,185467436.7,96364,3628,33995,114153,578447,6627374,2559675,30077722,9968
LOC_2,22/09/2021,4,38,9,2021,30392.11586,2.016129032,1.646502037,67,66,66,2.884020619,388,2498,2303913.86,18908,730,6501,760355511.7,503235,19481,237227,237227,138739,1501756,2559675,30077722,13912
LOC_3,22/09/2021,4,38,9,2021,45783.95877,1.555555556,1.122954072,55,57,57,1.869548287,2568,6092,10402616.06,32468,3953,16899,73156539.35,2607,11116,89043,88188,578447,6627374,2559675,30077722,10730
LOC_4,22/09/2021,4,38,9,2021,13908.06194,1.462962963,6.686466316,55,55,55,2.188323917,531,3309,6436573.692,18701,821,6881,1947728228,1781570,61025,647630,632894,60148,632894,2559675,30077722,19832
LOC_5,22/09/2021,4,38,9,2021,5325.082761,1.186046512,2.006547619,43,44,44,2.189907039,753,3996,1792559.365,32718,1030,6915,2394785746,3443746,101917,1330934,1330934,101917,1330934,2559675,30077722,10847
LOC_1,23/09/2021,5,38,9,2021,9400.102576,1.071428571,2.421088571,16,15,15,2.637992832,279,2244,11306634.8,24234,884,7687,185467436.7,96364,3698,36010,119335,576948,6927399,2537788,31518907,10572
LOC_2,23/09/2021,5,38,9,2021,30392.11586,1.827586207,5.007333455,64,63,63,2.825192802,389,2337,2303913.86,18908,703,6595,760355511.7,503235,25563,264628,264628,142744,1601285,2537788,31518907,13786
LOC_3,23/09/2021,5,38,9,2021,45783.95877,1.844827586,1.061683223,60,61,61,1.871387871,2457,6212,10402616.06,32468,3859,17905,73156539.35,2607,10909,94657,93856,576948,6927399,2537788,31518907,12309
LOC_4,23/09/2021,5,38,9,2021,13908.06194,1.589285714,1.994722167,59,59,59,2.244604317,556,3778,6436573.692,18701,857,7379,1947728228,1781570,58484,689488,673531,57589,673531,2537788,31518907,22133
LOC_5,23/09/2021,5,38,9,2021,5325.082761,1.26,1.643510354,50,52,52,2.131406045,761,4626,1792559.365,32718,1041,7406,2394785746,3443746,102012,1412307,1412307,102012,1412307,2537788,31518907,10701
LOC_1,24/09/2021,6,38,9,2021,9400.102576,1.166666667,1.002713256,17,18,18,2.444827586,290,2330,11306634.8,24234,967,8003,185467436.7,96364,3837,37523,123865,595314,7375711,2577811,33488882,10467
LOC_2,24/09/2021,6,38,9,2021,30392.11586,1.943661972,2.35765195,81,81,81,2.903896104,385,2697,2303913.86,18908,709,6632,760355511.7,503235,22643,270085,270085,148682,1682964,2577811,33488882,14224
LOC_3,24/09/2021,6,38,9,2021,45783.95877,1.540540541,1.253243792,73,77,77,1.867592593,1080,3349,10402616.06,32468,2546,15284,73156539.35,2607,10179,93798,93079,595314,7375711,2577811,33488882,13203
LOC_4,24/09/2021,6,38,9,2021,13908.06194,1.46969697,2.18653197,72,72,72,2.26619965,571,4318,6436573.692,18701,1400,9709,1947728228,1781570,62532,715203,698336,61649,698336,2577811,33488882,24811
LOC_5,24/09/2021,6,38,9,2021,5325.082761,1.444444444,1.101119403,49,48,48,2.080976864,778,3964,1792559.365,32718,1116,6730,2394785746,3443746,109521,1477825,1477825,109521,1477825,2577811,33488882,10535
LOC_1,25/09/2021,7,38,9,2021,9400.102576,1.3125,0.003431471,16,16,16,2.547085202,223,1658,11306634.8,24234,806,6011,185467436.7,96364,3554,31512,110081,557812,6420342,2450189,29226711,12005
LOC_2,25/09/2021,7,38,9,2021,30392.11586,2.012987013,3.229082374,80,85,85,2.955621302,338,2205,2303913.86,18908,632,5211,760355511.7,503235,18811,223846,223846,132462,1436019,2450189,29226711,14307
LOC_3,25/09/2021,7,38,9,2021,45783.95877,1.775862069,1.752962889,61,61,61,2.189306358,692,2698,10402616.06,32468,2122,12774,73156539.35,2607,9362,85444,84674,557812,6420342,2450189,29226711,13448
LOC_4,25/09/2021,7,38,9,2021,13908.06194,1.25,0.009469848,54,53,53,2.194214876,484,3912,6436573.692,18701,1372,8390,1947728228,1781570,54820,587233,573850,53942,573850,2450189,29226711,26664
LOC_5,25/09/2021,7,38,9,2021,5325.082761,1.35,1.328030227,22,22,22,2.067656766,606,3329,1792559.365,32718,889,6242,2394785746,3443746,99038,1220313,1220313,99038,1220313,2450189,29226711,10394
LOC_1,26/09/2021,1,38,9,2021,9400.102576,1.5,0,3,3,3,2.880952381,168,1416,11306634.8,24234,808,5533,185467436.7,96364,3742,29176,102725,586256,5818622,2591309,26827713,1858
LOC_2,26/09/2021,1,38,9,2021,30392.11586,2,14.08095143,3,3,3,3.28030303,264,1553,2303913.86,18908,575,4346,760355511.7,503235,19162,192775,192775,137972,1360270,2591309,26827713,0
LOC_4,26/09/2021,1,38,9,2021,13908.06194,1,0,7,7,7,2.204359673,367,2126,6436573.692,18701,1318,6709,1947728228,1781570,55022,542172,528722,54078,528722,2591309,26827713,0
LOC_5,26/09/2021,1,38,9,2021,5325.082761,1,1.205556,12,12,12,2.106343284,536,2404,1792559.365,32718,781,4922,2394785746,3443746,99024,1106629,1106629,99024,1106629,2591309,26827713,0
LOC_1,27/09/2021,2,39,9,2021,9400.102576,1.466666667,0.017037111,15,15,15,2.533088235,272,1917,11306634.8,24234,916,7289,185467436.7,96364,3681,34067,116126,573262,6715492,2510134,30458806,10104
LOC_2,27/09/2021,2,39,9,2021,30392.11586,2.169491525,2.94415704,64,66,66,2.880108992,367,2531,2303913.86,18908,742,6364,760355511.7,503235,20894,249706,249706,140906,1537902,2510134,30458806,13877
LOC_3,27/09/2021,2,39,9,2021,45783.95877,1.392857143,1.138194542,53,56,56,2.048338369,331,1796,10402616.06,32468,1653,11781,73156539.35,2607,8966,84453,83507,573262,6715492,2510134,30458806,10993
LOC_4,27/09/2021,2,39,9,2021,13908.06194,1.756097561,3.812009926,46,47,47,2.407692308,520,3930,6436573.692,18701,1365,8816,1947728228,1781570,58757,649910,634368,57865,634368,2510134,30458806,21332
LOC_5,27/09/2021,2,39,9,2021,5325.082761,1.513513514,0.721808511,40,40,40,2.160220994,724,3922,1792559.365,32718,982,6532,2394785746,3443746,103410,1382844,1382844,103410,1382844,2510134,30458806,10429
