,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,labels,neighborhood,parkingSpace.parkingSpacePrice,newDevelopmentFinished
14,97365701,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/ee/60/990421730.jpg,22/029,18,2,114000.0,flat,sale,74.0,True,3,1,Calle Forcarei,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3796351,-8.4057375,False,https://www.idealista.com/inmueble/97365701/,638,"Entrando en nuestra página web podrás ver la ficha técnica con todos los datos del inmueble y un plano de distribución con los metros cuadrados de cada estancia. También podrás almacenar una búsqueda y recibirás cada semana en tu email los inmuebles que se adapten a tus criterios. CALLE FORCAREY (MONTEALTO - ADORMIDERAS). - SE VENDE 2º con ascensor de 64,45 m² útiles compuesto por salón con italiana, que actualmente está dividido en dos huecos (salón interior y dormitorio exterior), dormitorio exterior con italiana, cocina y cuarto de baño. Es una vivienda a reformar, ubicada en una finca con ascensor a cota cero, sin necesidad de subir escalones para acceder al mismo. El portal y el ascensor fueron reformados en 2017, la fachada principal en 2012 y la fachada que da al patio en 2019. Se encuentra situado en el barrio de Monte Alto, en la zona del Mercado, rodeado de todos los servicios, tiendas, parada de autobús, parada de taxis, farmacias.. . Próximo a la Domus y al Paseo Marítimo. Nuestros asesores inmobiliarios están especializados por zonas para poder darle el mejor servicio y que el inmueble que usted compre esté a un precio de mercado adecuado. Además verificamos todos los datos de los inmuebles (metros, antigüedad, calidades, etc. ) y con cada visita le entregamos una ficha (con todas las características, un plano, información de la zona y los gastos adicionales al precio de compra). Horario de 10.00 a 14.00 y de 16.00 a 20.00 de lunes a viernes. Este anuncio no es vinculante (puede contener errores). Se muestra a título informativo y no contractual.",False,renew,False,True,1541.0,True,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Forcarei,,,,,,,
15,98478446,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/6e/4e/1013578884.jpg,N2643,42,1,154000.0,flat,sale,83.0,False,2,2,Agra del Orzán - Ventorrillo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3648037,-8.4219853,False,https://www.idealista.com/inmueble/98478446/,2351,"Piso en venta el zona Agra del Orzán - Ronda de Nelle.. . Dos dormitorios amplios, uno de ellos con italiana usado actualmente como vestidor, con armario empotrado de pared a pared. Salón - comedor con italiana. Cocina independiente con acceso a patio propio de la vivienda, amplio y soleado. Un baño completo con plato de ducha reformado recientemente y un aseo, ambos con ventanas. Carpintería de madera. Ventanas cambiadas de aluminio - climalit, oscilobatientes. Cocina equipada con todos los electrodomésticos (incluye lavavajillas). Calefacción y agua caliente por gas ciudad.  ¡Ven a visitarlo con nosotros, estaremos encantados de atenderte!",False,good,False,True,1855.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso,,,,,,,
16,97516799,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/3c/df/981911494.jpg,07195,10,3,230000.0,flat,sale,95.0,False,4,2,Ronda Nelle,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3598734,-8.4090211,False,https://www.idealista.com/inmueble/97516799/,2115,"REF. 7195. RONDA DE NELLE  Consta de amplio salón, cocina independiente con tendedero, 3 dormitorios uno de ellos con italiana. 2 baños uno con bañera y otro con ducha. Zona de lavandería. SIN BARRERAS ARQUITECTÓNICAS. Edificio con el portal reformado y ascensores nuevos, ventanas oscilobatientes con rotura de puente térmico. Zona cómoda de entrada y salida de la ciudad con todos los servicios cercanos, muy cercana al centro. Si quieres más información y/o concertar una visita, llámanos al 981914705 o pasa por nuestra oficina en Plaza de Vigo (Calle Menéndez y Pelayo, 12, Bajo). Para encontrar más alternativas.",True,good,False,True,2421.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Ronda Nelle,,,,,Falperra-Santa Lucía,,
17,97125626,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/10/44/967142518.jpg,,19,2,130000.0,duplex,sale,97.0,True,2,2,"BIRLOQUE, 54",A Coruña,A Coruña,Someso - Matogrande,es,43.3419325,-8.4155997,True,https://www.idealista.com/inmueble/97125626/,4167,"OPORTUNIDAD ESTUPENDO DUPLEX exterior a muy buen precio. Piso de 97 metros cuadrados útiles con una buena plaza de garaje y trastero de 10 m2.  Distribuido de la siguiente manera: 1ª planta: salón, cocina completamente amueblada con electrodomésticos, un aseo. 2ª planta: dos dormitorios muy luminosos ambos con armarios empotrados y un baño completo. El edificio dispone de ascensor.",False,good,False,True,1340.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña","Dúplex en BIRLOQUE, 54",True,True,duplex,,,,
18,97504338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/a5/fe/981428786.jpg,,10,1,110000.0,flat,sale,104.0,True,4,1,"Ronda de Outeiro, 23",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3534722,-8.397286,True,https://www.idealista.com/inmueble/97504338/,2651,"Piso en Ronda de Outeiro, ubicado en el barrio de Los Castros. 104 m² distribuidos en salón, 4 habitaciones ( dos italianas ), baño, aseo, cocina y una terraza de 24 m² en la parte posterior del inmueble. El piso cuenta con orientación noroeste, suelos de tarima y cerámicos, ventanas de aluminio con acabado en color blanco. Situado en una primera planta sin ascensor.",False,renew,False,False,1058.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña","Piso en Ronda de Outeiro, 23",,,,,,,
19,33025443,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/8c/ac/201885219.jpg,00276,27,4,260000.0,flat,sale,58.0,True,2,1,san ignacio,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3759022,-8.396963,False,https://www.idealista.com/inmueble/33025443/,199,"Se vende precioso piso de diseño, con acabados de alta calidad.  Excelente ubicación, al lado de la Plaza de España, rodeado de todos los servicios.  Dos dormitorios, con armarios empotrados, forrados, distribuidos y con cajoneras.  Baño completo con plato de ducha y mueble.  Cocina totalmente equipada y con electrodomésticos. Plaza de garaje y trastero incluido en el precio.",False,good,False,True,4483.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en san ignacio,True,True,,,,,
20,95498461,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/83/f3/919959550.jpg,001569,13,1,154000.0,flat,sale,97.0,False,3,2,Agra del Orzán - Ventorrillo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3621037,-8.4206853,False,https://www.idealista.com/inmueble/95498461/,2462,"Piso con 3 habitaciones amplias exteriores, 1 una italianas con un gran armario empotrado, 1 baño completo plato de ducha, 1 aseo, amplia cocina equipada, salón comedor, ventanas oscilo batientes, suelo de parquet y plaqueta, espectacular terraza de 23m2, ascensor, agua y calefacción a gas ciudad, comunidad 134€ trimestral. Zona con todos los servicios. Bus, Parque Público, Gimnasio, Escuela Pública, Guardería, Restaurantes, Bancos, Colegios, Biblioteca. Visita sin compromiso. Precio negociable.",False,good,False,True,1588.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso,,,,,,,
21,95720614,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/3a/5c/926375409.jpg,D02543,32,6,299000.0,duplex,sale,110.0,True,3,3,Calle MARÍA PUGA CERDIDO,A Coruña,A Coruña,Someso - Matogrande,es,43.342112,-8.404948,False,https://www.idealista.com/inmueble/95720614/,3946,"Se vende bonito dúplex en Matogrande con terraza. Muy luminoso y soleado, en perfecto estado y con posibilidad de quedar amueblado. Planta Baja: buen recibidor, salón comedor, cocina totalmente equipada y con zona independiente de lavandería y aseo. Primera planta:  Donde se encuentran los 3 dormitorios, uno de ellos destinado actualmente a vestidor. Dormitorio principal y una de las habitaciones con salida independiente a la terraza. 2 baños completos, uno de ellos ubicado en el dormitorio principal. Cocina y baños han sido reformados recientemente.   Mucho servicio de armarios empotrados y almacenaje. Plaza de garaje y trastero ( 6m² ) en el mismo edificio. Portal libre de barreras arquitectónicas.",False,good,False,True,2718.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Dúplex en Calle MARÍA PUGA CERDIDO,True,True,duplex,,,,
22,98401298,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/67/f9/1010940181.jpg,ATI-CAREAGA,20,5,150000.0,penthouse,sale,66.0,True,3,1,JOSE CAREAGA,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3660896,-8.4209418,False,https://www.idealista.com/inmueble/98401298/,2199,"Atico con terraza en venta  Ahora podrás cumplir tu sueño de tener un precioso ático con una terraza de 18 metros.  Esta vivienda está para reformar por completo, por lo que es ideal para que puedas diseñar el hogar que estás buscando. En la Calle José Careaga, zona de Peruleiro, a 400 metros del estadio de Riazor y con las playas de Riazor y Orzan muy cercanas. Con muy buenas comunicaciones para entrar y salir de la ciudad y con múltiples servicios a pie de calle. Este ático está en un edificio del año 1965, muy bien conservado, al que le han instalado el ascensor recientemente y arreglado el portal, quedando sin barreras arquitectónicas. Cuenta con dos viviendas por planta y con 5 plantas en total. La vivienda tiene una superficie construida de 66 metros la cual se distribuye de la siguiente forma: salón con acceso a la terraza, 3 dormitorios, 1 baño y amplia cocina. Tiene bastantes posibilidades de distribución.  No dejes escapara esta oportunidad y llámanos para ir a verlo.",False,renew,False,True,2273.0,True,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Ático en JOSE CAREAGA,,,penthouse,,,,
23,97627687,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/1c/c9/1029490555.jpg,VE2206,29,6,299000.0,duplex,sale,109.0,True,3,3,Someso - Matogrande,A Coruña,A Coruña,Someso - Matogrande,es,43.341212,-8.405148,False,https://www.idealista.com/inmueble/97627687/,4048,"MATOGRANDE. - Este anuncio dispone de tour virtual.  Dúplex con terraza, exterior y soleado. Plaza de garaje y trastero.    La vivienda se distribuye en dos plantas:   Planta de entrada: Aquí podemos disfrutar de la zona de día, con 1 amplio salón - comedor espacioso y acogedor.   Cocina totalmente reformada, amueblada y con gran capacidad de almacenaje, electrodomésticos: frigo-combi, lavavajillas, placa de inducción, horno.. . y espacio suficiente para mesa office. Tendedero-lavandería cubierto.  Y para comodidad disponemos de un aseo de cortesía.     En la planta bajo-cubierta destacar que apenas se haya abuhardillado, pudiendo desplazarse cómodamente por toda la estancia.  Aquí nos encontramos con 3 amplios dormitorios, todos con armarios empotrados de gran capacidad.   Dos de ellos, incluyendo el principal, con acceso directo a terraza.    3 baños actualizados, uno de ellos incorporado en suite al dormitorio principal. En pasillo con bañera y en el dormitorio principal, con ducha.  Destacar la acogedora terraza en esta planta.  La carpintería exterior con doble ventana, persianas motorizadas; suelos de madera y cerámico para zonas húmedas. La vivienda se presenta para entrar a vivir.    Situada en pleno corazón de Matogrande, el cual se caracteriza por ser un barrio dinámico, con todas las comodidades y servicios a pie de puerta. Centros comerciales a un paso, supermercados y tiendas del día a día al lado de la vivienda.  Centro de salud y clínicas de renombre, colegio Liceo a pie de puerta y Campus de Elviña a un paso.   Excelentes comunicaciones con los principales centros de interés de la ciudad e inmejorable situación para el acceso a las principales arterias de entrada y salida de la ciudad hacia cualquier dirección.",False,good,False,True,2743.0,True,True,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Dúplex,True,True,duplex,,,,
24,99092426,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/1a/f6/1033221151.jpg,5996,61,6,299000.0,flat,sale,100.0,True,3,3,Calle María Puga Cerdido,A Coruña,A Coruña,Someso - Matogrande,es,43.342112,-8.402748,False,https://www.idealista.com/inmueble/99092426/,3927,"DUPLEX MATOGRANDE. EXTERIOR CON TERRAZA    Zona en auge con todos los servicios cercanos, tales como colegios, supermercados, farmacias, carrefour, centro de salud, cafeterías y restaurantes.. . Muy cómoda para conectar con los principales polígonos industriales y con las principales arterias de entrada y salida de la ciudad, con varios centros comerciales a escasa distancia y magnificas comunicaciones de buses cercanas. Ideal como piso familiar.   Para entrar a vivir. Se trata de una vivienda exterior de 112 metros cuadrados con una acogedora terraza. Distribuida en dos plantas. En la planta baja nos encontramos un amplio salón comedor, cocina amueblada y equipada con electrodomésticos con zona de lavandería, tendedero y un aseo. Dispone de un cuarto trastero bajo las escaleras.   En la planta de arriba se encuentran 3 dormitorios con armarios empotrados, dos cuartos de baño uno de ellos ensuite en el dormitorio principal y una terraza. El piso dispone de plaza de garaje y un cuarto trastero en el mismo edificio. El agua caliente y la calefacción son por gas natural, las ventanas son de tipo climalit con doble acristalamiento y los suelos son de parquet. ¡No duden en llamarnos para una visita! Si necesita más información y quiere visitar esta propiedad, no dude en contactar con nosotros mediante nuestro número de telefónico 981-17-37-38 en horario comercial de Lunes a Viernes. Igualmente, le invitamos a visitar nuestra página web: para ver esta u otras propiedades de su interés.",True,good,False,True,2990.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle María Puga Cerdido,True,True,,,,,
25,97062772,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/d1/fb/1002305797.jpg,,35,3,270000.0,flat,sale,140.0,True,4,2,RAFAEL ALBERTI,A Coruña,A Coruña,Someso - Matogrande,es,43.3461222,-8.4072304,False,https://www.idealista.com/inmueble/97062772/,3537,"Esta FANTASTICA VIVIENDA se encuentra en una UBICACIÓN PRIVILEGIADA como es el barrio de Elviña, una de las zonas más demandadas de la ciudad, muy próximo al Corte Inglés y a Matogrande, así como muchas zonas verdes, dispone de centro comercial y mercado municipal, bares y restaurantes, parques infantiles etc. Piso totalmente exterior muy LUMINOSO por su orientación sur, consta de 104 m2, distribuidos en un salón-comedor AMPLIO, una cocina independiente EQUIPADA con todos los ELECTRODOMÉSTICOS y tendedero, cuatro habitaciones con sus armarios empotrados, dos baños completos con plato de ducha y bañera. Suelos de parquet, armarios empotrados, Ventanas Climalit Oscilobatientes y calefacción central. Cuenta con AMPLIA Plaza de Garaje y Bodega con bajada directa de la vivienda, dispone de un Trastero de 15 metros aprox. con LUZ NATURAL y completamente acondicionada con estanterías y armario, en la última planta del edificio. Desde HOUSE BY CLICK, lo invitamos a realizar una visita, no dudes en contactarnos. ""Este anuncio se muestra a título informativo y no contractual. "".",False,good,False,True,1929.0,False,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en RAFAEL ALBERTI,True,True,,,,,
26,97485533,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/cd/36/1000913559.jpg,Br-0123,30,2,155000.0,flat,sale,74.0,True,2,1,Humboldt,A Coruña,Oleiros,Perillo,es,43.338118,-8.374476,False,https://www.idealista.com/inmueble/97485533/,4770,"Presentamos este CÓMODO piso, situado en una de las MEJORES zonas de la ciudad, Santa Cristina, la cual se revalorizará debido a la pasarela que conectará la misma con A Coruña. Perfecta conexión con las salidas de la ciudad y cercanía a todos los servicios necesarios. El piso se encuentra en SEGUNDA LÍNEA DE PLAYA, es un 2º sin ascensor, con orientación noroeste. Ideal para aquellas personas que quieran vivir cerca del mar, sin sacrificar la cercanía al centro urbano. Distribuido de la siguiente manera: Amplia habitación doble, con armario empotrado y un GRAN espacio, una segunda habitación con armario, baño, un CÓMODO y ESPACIOSO salón y la cocina, AMPLIA y bien distribuida. Tanto las habitaciones como el salón cuentan con parquet. Plaza de garaje al lado del portal y trastero en el propio edificio. Este anuncio no es vinculante y puede cometer errores, se muestra a título informativo y no contractual.",True,good,False,False,2095.0,True,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Humboldt,True,True,,,,,
